First_Flr_SF,Second_Flr_SF,Year_Built,Exter_Qual,Total_Bsmt_SF,Lot_Area,Garage_Area,Kitchen_Qual,Fireplaces,Year_Remod_Add,Sale_Condition_Normal,Longitude,Full_Bath,Bsmt_Qual,Latitude,Bsmt_Exposure,TotRms_AbvGrd,Half_Bath,Heating_QC,Garage_Finish,Garage_Cond,Wood_Deck_SF,Open_Porch_SF,Bsmt_Full_Bath,House_Style_One_Story,Sale_Type_New,Bedroom_AbvGr,Garage_Qual,Kitchen_AbvGr,Overall_Cond,Central_Air_Y
-0.06809333440671708,0.09392443886830279,0.039937711403761116,-0.021786475126154982,-0.04007846273705923,0.01289634743215629,-0.010188408789508685,-0.011681469159211701,0.01373584740247793,-0.0011845323153875141,0.00978945620907325,0.024372974494117444,0.029265935651455948,0.004229771800382877,-0.010723594347023208,-0.005385127033023309,0.005896640856881277,0.007848376458596248,0.0012648766261918354,0.006849892097607153,0.004982238495176716,-0.010799004863256413,0.002925857956352047,-0.015103456093147543,0.008882281791939022,-0.007122400089638176,-0.00024054195426288061,-0.0006074666520908068,0.002087310810420604,-0.011784107226019387,0.003645622109834221
-0.00795365064843054,-0.055392343967837404,0.05092955885384072,-0.02447360872514764,0.002031677266818406,0.0019443155924454914,-0.014846362377174955,-0.01681095400266713,-0.015362577708998515,0.014701374418170871,0.008523745220763886,0.026009218972619694,0.028289877227180113,0.004882787745482346,0.0011455299448880395,-0.006970158548174368,-0.0011937649997253174,-0.006905914522394596,0.0039334051216519585,0.00693099662908935,0.004374394531168946,0.010509902669264192,-0.006793724544177166,0.017304010966272473,-0.009532904943844187,-0.007625488086650875,-0.002744824913024786,-0.00018574078309029573,0.0017158012378422427,0.022376691705467237,0.0032828454839363987
-0.05782332221590423,0.014944472211182074,0.04649554569571592,-0.025081707985627873,-0.018288990084952276,0.007049152344143295,-0.02354802352835577,-0.01120351932657286,0.00883523819333277,0.01923350327467915,0.0063763153817399144,0.02806839937580662,0.025838948157088454,0.005922958219430257,-0.008439632138670277,-0.005315495708346134,0.006461995784193277,0.008529122473528333,0.0017165770699466521,0.007442093994204697,0.004784702028900938,-0.003418619021995255,0.005361541317506635,-0.014678648509507184,0.008699039356761204,-0.007190583955743932,-0.0012569745269320266,-0.0005434222899384622,0.0019780989343598774,-0.009807655677159346,0.0027846829566988162
0.03675345608580756,-0.05406415054488207,0.044153459303670387,-0.04070192028015299,0.027787968939803703,0.009443519012365868,0.005613574405106192,0.010749197077452664,0.01799640713293229,-0.009934919522347627,0.010584296495517264,0.021324498346650102,-0.020825833986855287,0.005544040367003618,-0.012363117368390703,0.04455557436537674,-0.012788669750070767,0.009046625287883216,0.0017055232335042093,-0.011302987008630225,0.003337371224133676,-0.00845725579279133,-0.010297615924200728,0.022813627950617955,-0.0061641166098252145,-0.009313034144106495,0.004976792607922107,-0.0004030069146210735,0.0017579193470737664,-0.008665702085236262,0.004038093879062217
0.10715091644955237,-0.05255936536559602,0.044427041923800065,0.049743067350154886,0.0350351063733342,-0.013068769589594922,-0.011948609052224128,0.02527920090011321,-0.03298914997340034,0.0029046647903805934,0.013681959451860166,0.022374643662260496,-0.010321071572670917,0.013363644016271792,-0.007087208693988032,0.01741664462239896,-0.011957791795548473,0.007891600241837295,-0.0148088792919134,0.0060819748221547345,0.0026035536124982173,-0.003995295066761173,0.00334919605669711,0.031553919205271085,-0.005779020901272815,-0.010363658508413209,0.00849612195881491,-0.0005509331397297501,0.001906065178627614,-0.011182133695556332,0.002328618835308589
0.12794469096085323,0.19417932882386707,0.06685692426369315,0.07875492198674693,0.07901006811208276,0.1011390674242557,0.09693406226401749,0.09401866244942539,0.01273158723166489,0.012743290438556869,0.009037035666469819,0.02214516820445624,0.05664395531475748,0.011249165210952015,0.016282693254797777,0.05951172437569767,0.01812968227617148,0.007760214614536381,0.003325269240049238,0.010022391771981347,0.0034065273736086964,0.011513825978568093,-0.0025534130866890336,0.014094780313726005,0.0035570144302073457,-0.007212005378642061,0.01857835099684962,-0.00045941383055833287,0.0016973484799746074,-0.010442264341854753,0.0015608826104653417
-0.010138749186285167,0.010199810222322867,0.04937016795540103,0.029937658448525327,-0.06701947389963835,0.02242658903173833,-0.014626918079338793,-0.021767585532929276,-0.026173748969205234,0.006300509231043634,0.006119864441461687,-0.022979163047559724,0.022524175829639715,0.004075337919293816,-0.0016372010794884772,0.01187305229539561,0.007577421726109606,-0.005659107365154341,-0.0008480296572543011,0.004179918650233958,0.003461394200749055,0.007486725292405936,-0.010408538665760716,-0.0129942172828396,0.012053175000437477,-0.008051510430996132,-0.0011455395881966978,-0.0005618029133984237,0.0019667548718462057,0.02692915037449893,0.0013127334050295758
0.21014524802288634,-0.038842898248317395,0.12148891566128896,0.10527212227396376,0.07743753493252939,0.014931826493220796,0.09782782533451609,0.0825061649195959,0.005662825448471267,0.017805875465855932,-0.024067677278430892,0.05433209850352739,-0.012057327370202984,0.055143614183157295,0.006841632108767044,0.031310106402752357,0.014757842609242289,0.012703536699918914,0.015565064202655776,0.022772558130400286,0.003139367184412549,0.0035322298200026127,-0.0025332801308968556,0.046243876747794274,-0.009450312336184652,0.06681972391072122,0.0062214738892635065,-0.0003914030074520269,0.0011255624435580103,-0.19641571817503972,0.001667312917415984
-0.051669376101581295,-0.06305221462523264,-0.05697467640546165,-0.02261732256569303,-0.012984065099626605,0.06511194366697054,-0.00476313633312202,-0.019365884751377963,-0.04077405574864315,-0.008637977698313079,0.02648543393204818,-0.01649317232893395,-0.024973849767302454,-0.01568374744638277,0.0019366387918307738,-0.007690337877411366,-0.011086573958209556,-0.009172723295851028,0.006395399882212587,-0.006507482487158996,0.006337413535420638,-0.002919885190076457,-0.00612976924020586,-0.015951039914889407,-0.013466031051375466,-0.007884612286907212,0.006291029903004528,-0.0002503836681898974,0.002292233543812472,-0.013246088390187651,0.0038612368547182997
0.14636846411312945,-0.05094849789415548,-0.01963756774262947,-0.03236602885008324,0.05498957241324888,0.0479347751845944,0.008799843413116832,-0.027649286599116748,0.07318309819740534,-0.005491362046218456,0.021688533812175594,0.02007160936492028,0.018994446281758427,0.014552340440923217,-0.017804792682488822,-0.014331899726767006,0.0018814290726004402,-0.012768200524587882,-0.006918533683729038,-0.015299986509535301,0.005654316302025108,0.0014456577801138337,-0.016701360985885004,0.013170702223042098,-0.007195561418011493,-0.006892136676997325,-0.006235797433619155,-0.00041756295271625274,0.0017664502814659499,0.011428869617429883,0.0020062255192897283
0.13089315240145424,-0.04997842324520207,-0.041549883472434886,-0.03276425645708514,0.05683372535638909,0.022371053929300614,0.009767486755581558,-0.019112704071885672,0.031344048851624395,-0.0026887306410844757,0.013565587354764829,0.027504965353175523,0.019775670397830254,0.013796921903322072,0.0007238242459288813,-0.012079624073066952,0.0037081269363443427,-0.009197395501250866,0.0038861130989425873,0.009057985326689959,0.004965310111947474,-0.0011668216397538345,0.006075238356534101,-0.019912844498503546,-0.008280087206420603,-0.009417368444464955,-0.0017615291296351643,-0.0006009675059249275,0.0018249532252229983,0.012642398369500825,0.0023243534929861197
0.00011925436861929483,-0.05802988504435689,-0.029995866692345316,-0.02936176852740573,-0.00324488388041118,0.013689512302430557,-0.0022898553506274766,0.007854685220490865,0.05149249328834344,-0.011537315251252948,-0.040084180564635974,0.018835378364580605,0.016230168438141845,0.01058692596250694,0.0033927468569891063,0.04228278873881209,0.00019919296082662185,-0.004764245986389142,-0.01938253700696805,0.004826424315551776,0.005070749105107098,0.0006671988926791527,0.005606944705268688,0.015893522472024416,0.00503983031538155,-0.007696392652414943,-0.002411021824336785,-0.000281645858885895,0.0020974237324116983,0.01150413266812393,0.001599277349669137
-0.06171444253589925,0.0776169484834145,0.0682145955807755,0.028945792869617435,-0.029706232627722783,-0.0055035186722125215,0.0067419879488352305,0.014940389862731536,-0.021450874285534383,0.01566336010255327,0.0070603299313734165,0.03196042949703269,0.020745939059197555,0.004270968470137859,0.00740772678014082,-0.003861329352730536,0.00447229085924846,0.006947998671503228,0.00573867691601663,0.0046431732365363135,0.003063766455397854,-0.004578457425459419,0.004912883436300035,0.0200865422305651,0.00966991884768504,-0.007189977317302691,-0.001211101454737218,-0.0004783623406729021,0.001952027363149682,-0.008407348239861676,0.0017825733889912953
-0.014782313585906195,-0.05606340967885444,-0.03922976723276633,-0.028328201224539953,0.0044723134094419945,0.025200243577287437,0.0008586851696873054,-0.017348880717063368,0.019993590033838018,-0.005828155369185879,0.017214885070152376,0.00935785817981241,-0.02256308145240837,-0.01144394914917939,-0.03511942505000661,-0.008186105407348805,-0.01931689313672905,-0.007428089542700036,0.0028627870805485144,0.007208913319873318,0.005762445345953893,-0.001174739082398446,-0.007804257680090814,0.023493421876955835,-0.009489551034857869,-0.008981218163207814,0.002412359757363447,3.218512654711958e-05,0.0020199634400341893,0.04322526908730651,0.0043371342136742895
-0.008742137606782307,-0.057866055624335784,-0.03772950388656,-0.033042116396500204,0.004865237513984084,0.030443174219831236,0.004691963133773243,-0.0204433064398836,0.021564075554225612,0.004601020980844623,0.01578223991084087,0.005575629909706095,-0.02207610693300012,-0.01143622358911216,-0.029267382566440573,-0.008083686118243349,0.0003897238115041546,0.00818635451951195,0.003608174767532546,0.007336075459625136,0.006219079827696987,-0.0023914625439010705,-0.010675237895966347,0.020641979324336715,-0.00940422837231381,-0.008846324520091002,-0.0019795879780758695,1.2906351930723758e-05,0.0018792443267739145,0.00986158322756637,0.0014814939864299958
-0.009048548549258158,-0.060628285767884336,-0.03993278122455195,-0.03684218140112534,0.00831349869889209,0.0011531345005823823,-0.04230598801330416,-0.014706565004762523,0.010746480735951991,-0.008732479196669373,0.012350372314140259,0.01887110603777728,-0.020326249844292762,-0.00841083588271431,-0.020203693406151614,-0.007885165904081077,0.005357508619335931,-0.011361675326661498,0.006416087276320468,-0.010845312720839502,0.005801480567588442,-0.0028917093572999875,0.006343776550929761,0.01826830635031001,-0.00818213643571653,-0.009160870741197868,-0.0018806018326176855,-0.00010731924543506465,0.002149555289215641,0.013302396970093468,0.00152056983743023
-0.04913304650626969,-0.05344780036367979,-0.05273261257561899,-0.025825148990734306,-0.017162334272065892,-0.002931699848561493,-0.0026946605205921516,-0.01547936641925844,-0.02386271746985244,-0.010382382855023025,0.028544052131828722,-0.007492206584144015,-0.026183542532580758,-0.015265379016891529,0.012620713175574566,-0.007065849296232045,-0.014827357871536152,-0.007835433090294828,-0.014591429621341377,0.00847097181404024,0.0053106419384130275,0.011243303192595705,-0.009096063205724932,0.020688768708605493,-0.015301280553121615,-0.009593993340349698,0.0006255553915616474,-0.00014214128495950717,0.002038727970884793,-0.012584869272059223,0.0052846017931187815
-0.061411564142995305,-0.06242406358983317,-0.041945170124854485,-0.032345613116103775,-0.015768421053876408,0.031627377652021095,-0.05385355883273405,-0.02286135185119747,0.011824920016042597,-0.012607678909034803,0.02847817131467309,-0.024379836487437388,-0.024715490284270347,-0.01192325830068512,-0.006293264781430139,-0.009425957457879122,-0.01993612986426342,-0.009547058641910553,-0.008638550291034336,-0.011703948712229248,-0.05351737713372131,-0.005673683236509532,-0.004641795776651633,-0.01109900604361428,-0.017467471965555887,-0.008595514126827766,-0.001981172486921423,0.0016050245065343915,0.0018839651378220878,-0.010002287583320139,-2.968502423755126e-05
0.03344353938481163,-0.05686860527371664,0.06281245387989656,0.037205391385195984,0.02311264255563856,-0.02821235928844999,-0.0022341453443459613,0.020206120764378284,0.0162386249798692,0.013446060608559946,0.009818212345726352,-0.017028838740840227,0.013752147631603293,0.00841538686246622,-0.0372810225332978,-0.008708424490250763,-0.011694778498367668,-0.010991586874188214,0.005469953376768899,0.009520728747011162,0.0032046129344234942,-0.0011757262634864674,0.002973549053804163,0.030622699889072465,-0.007026516061641814,-0.01080767580151587,0.000664784739001334,-0.0003851067508003325,0.0018864534321619431,-0.0080160879437517,0.001747736559191253
-0.15696564760612547,-0.012648101610643607,-0.061931192020974773,-0.032560809892283944,-0.09458024236490019,-0.07189677505532018,-0.0423654253129007,-0.021862661440677583,-0.03179159964238352,-0.012946466499211056,0.01967881657772523,-0.010589473726869301,-0.01962625131529421,-0.013821905240492925,0.019192494483580732,-0.005580826528812395,-0.013945480399906956,0.0043212804112408775,-0.011547446047889025,-0.011963846560265666,0.005805239042692847,0.018585183510404023,-0.0037895104855965654,-0.011758199790865547,0.01607505903377387,-0.006587880648767168,0.0013794058456733183,-0.00010205583426795783,0.0020165770835956207,-0.01564137470422793,0.004685969203655986
-0.12524763402395137,-0.007696376590902218,-0.059776154655473875,-0.027917716596084573,-0.08602020359794552,-0.07329672827841932,-0.0367935693736672,-0.01794729022319643,-0.036137677227288806,-0.011915404048550045,0.016259866281870927,0.009974618383163261,-0.02013772605720078,-0.013775749673231984,0.014069205280146093,-0.005306837506532247,0.0023479108652827564,0.004942591916988022,-0.013735714900185485,-0.010548157073553738,0.0053580289569254095,-0.00464902749355133,-0.002707949451780678,-0.00977914885807877,0.01337125476121514,-0.006672498231273494,-0.00024412805554675288,-1.934241181515972e-05,0.002029809973864758,-0.01726896231119099,0.0030190250823579844
-0.13019688472954158,-0.00566741499782438,-0.06398482965648328,-0.0322327797136586,-0.09165235495346678,-0.06507090806566339,-0.031654321323658224,-0.01830898590914785,-0.03154529132175412,-0.015688879393933347,-0.0412907122168599,-0.011697007790961606,-0.01946948709219214,-0.01590918915009752,0.013777953487736454,-0.006555709427921101,0.002141890562434128,0.0036199211284474587,-0.026709195316152547,-0.015527102022770124,0.006780556334033463,-0.0013369108225469973,-0.0018762561257813105,-0.009123920858100973,0.014621638651725562,-0.007033210331355804,-0.0001806967614356836,0.00015111902222997742,0.002040273430502566,-0.017031310439761,0.002445202650997089
-0.015048084797599585,-0.05398370413000066,-0.033738519202734095,-0.02791883750094712,0.009572130961387301,-0.06401325225825076,0.00018554484328888064,-0.017333345163006015,0.01386793571043313,-0.0009041449361211562,0.016001394071549838,0.005636266849718368,0.020002198767033404,0.0077520051417377545,0.009927483007563182,-0.007908928917013327,-0.015562591671714471,-0.006938964023211156,-0.013464136703441909,0.003087464418495074,0.005901232359956338,-0.0038947412226752933,0.001563651828946604,-0.019349841532380195,-0.010137985472446188,-0.009531709553830297,1.7279861158385756e-05,-0.0002380472038203152,0.0019664522332459456,-0.010880611318734737,0.005237712825746712
-0.05004210740930375,0.004127960073135455,-0.03950781001992255,-0.01842671216118106,-0.0193065770296198,-0.08117543470732017,-0.0005221465073100263,0.012774576091651398,0.016423239004353718,-0.007985580282515913,0.02182743807900806,-0.004973087193598076,0.019977349590753875,-0.01149208839661128,0.01409062854225283,-0.005524694986661416,0.0030744917400807024,0.005876171164145489,-0.012227008183435828,-0.006827819826048654,0.004848696265526087,-0.0002475635947394039,-0.004786086800122575,-0.010898261760785318,0.008601279757377824,-0.007235653368843487,-8.498028241774592e-05,-0.000393964001796121,0.0021814199271102553,0.013534170770290075,0.0011827517692290712
-0.06233619566495463,-0.0577372033850952,-0.04305560581164172,-0.02220279203434984,-0.015943939688067985,-0.06778834898646892,-0.03454565668676878,-0.016541444399208557,-0.019980330956404942,0.0021165858742870115,0.010653743242296515,-0.010365682784297406,-0.021914570359858773,0.0069311047180417515,0.015987440048306212,-0.006532721972898798,-0.017996725607463303,-0.008514706173009472,0.006124480910111743,-0.008942352089961787,0.005638109674564475,-0.00601387005595825,-0.001539311742035352,-0.01585985766470003,-0.013339209973836433,-0.0073710944505000955,0.0014298131302803085,5.855693994817557e-05,0.0021841805947042303,0.006764691200050948,0.003654563888139819
-0.043636224563019826,0.00479330878862811,-0.02818548511757399,-0.02095301840792672,-0.019203285838148076,-0.08080363229593786,0.0022342938138535827,-0.015640955473591022,0.013960218981202388,-0.005788456331574707,0.019730063901652103,-0.005869166976476663,0.01832113703352661,0.008149761435089432,0.010638186692476096,-0.005669253845690036,0.005869783538546471,0.007053910024369543,0.000885476631920028,-0.00982245464279913,0.004857246164810931,-0.00693235329050367,-0.004981174826716597,-0.011879061138261022,0.008004003840716223,-0.007423277484922437,6.284149420935137e-05,-0.00043219063658398224,0.0020353482432619785,-0.011456639763027852,0.0020747622156704892
0.09902027345325677,0.03873286233884414,0.08991575572406305,0.0962265586493595,0.04093985841771883,0.03101042006243915,0.08811898599593405,0.08307924149889004,0.008949897550046444,0.014600821764770445,-0.019842360101611122,0.022456604038622457,0.010435655121600575,0.05393896326535014,0.02037196450501142,-0.008815019249232137,0.02940266462216641,0.008344728024840152,0.016424657172283332,0.01014912655851731,0.0029250151099040524,-0.006425564051683068,0.009479502247713753,-0.024362401625385246,0.00512223818248458,0.034400985780721385,-0.0018235490694951295,-0.0008993401422776515,0.0019259086913189095,-0.008702960502153018,0.0011647957241075347
0.11019215509880041,-0.04480940080362416,0.0903481939707251,0.0753177763729218,0.05584774564096165,0.024187591843301562,0.06969527832504355,0.026424037273909563,0.011498085611365241,0.017306389793138807,0.007240550849874125,0.02305205410112592,0.010950020695872809,0.03880740618716572,0.006343058036322873,-0.00904194895801993,-0.0011006957037716348,-0.013099200066208141,0.004705161465089987,0.009674667755207337,0.0026959822963908663,-0.007311669323312345,0.002242502851095196,0.03837939255648962,-0.006980734685021162,-0.005028878926168545,-0.005830408076617459,-0.0006567536696820752,0.0015381668954796623,-0.007972686716263978,0.0008750911942479434
0.2050526629206479,-0.040340242425286305,0.10650039676059692,0.06908988147548371,0.08715418456572593,0.01305915414140145,-0.0033756830893617007,0.0694565293704909,0.02269135309270496,0.015119313808045263,-0.01667062507693572,0.01952184878648666,0.013045579388199257,0.03971467141900121,0.0056313227176087825,0.03124353334407715,0.012718045530045857,0.007293870772518858,0.011331572126800893,0.013520786224398762,0.0031306457513528584,0.003201043630347158,0.008401012879239715,0.03811741901157348,-0.007049475728326798,0.04317698210950766,-0.004532792508043713,-0.0005596889884691336,0.0014668194253681576,-0.0075400955876830265,0.0012039819773417549
0.07047495527872798,-0.05179635874731048,0.1101506785780964,0.058494521604716285,0.05118546206831524,0.025402755732848163,0.08510782492684484,0.027850651895987538,-0.015322770364036842,0.014708391334033876,-0.01811551267011964,0.014020648013542428,0.01196347736991811,0.013396569621595517,0.006295846458938286,-0.00806626037478054,0.003799134018618133,-0.009832954005487409,0.014179765530388976,0.008768725284680841,0.0030031730907649034,-0.003060394683661798,0.0037094092668667144,-0.026741169344459196,-0.009756294505059486,0.0372403569826929,0.00014221396769244167,-0.0007030700874020113,0.0017096975615640986,-0.006383292455093397,0.0012200028214647317
0.09210334294390804,-0.055156151916603446,0.06407109321827534,0.04904844598637283,0.06349934734592352,0.017378303839341244,-0.009369936341845459,0.01822870082936788,0.023347860796711757,0.01656194494364172,-0.018888451584325595,0.009798644416068213,0.012099219863030157,0.013536062165694602,-0.004720204418194953,0.004350595077985417,0.0018388203521044488,-0.00944856175517998,0.009625027790098101,0.006675586272085639,0.0030042950439383275,-0.005681650993301446,0.004286503145485767,-0.0286194384456212,-0.008231877258003806,0.04016491113326993,-0.0022170326371542615,-0.0007228767759079346,0.0017325987220465323,-0.008218998956936048,0.0009136239994040807
0.1014382184872602,-0.04552068216241878,0.08627871376096095,0.08067674072564841,0.04882046097324519,0.014943109040405033,0.06720237541169809,0.07118300277844355,0.010076035891815991,0.013735699694543656,0.008656569454351483,0.02350313831927167,0.010313290060112194,0.037101149282766525,0.0001430621220924877,-0.009041232362887968,-0.0010798725681524957,-0.01160918476392908,0.003928304419241612,0.012621237786788697,0.0025283039936584827,0.00020909793660848664,0.01151459622051334,-0.026726524873665766,-0.008758051952991081,-0.005390508185882936,-0.0021997273060515,-0.0007078138013821444,0.0016173943342619168,-0.009247394724934566,0.0008208340390774538
0.1314150970462583,-0.04616481491473223,0.07763113688398676,0.07548992203976013,0.040953531074944746,0.03666241244213779,0.06315975478323707,0.07208288184696357,0.01436750356311677,0.011402441623395133,0.008592685228995834,0.031997028772920544,0.010480559133684437,0.03082853709387109,-0.006815590036912908,-0.010872451535160508,0.007557723294321477,-0.015833394070778013,0.003967146868126293,0.007908556856832546,0.002958686024721828,-0.009553278695980225,0.004431260623423441,-0.027727388782241177,-0.008575426701427205,-0.004672008651250508,-0.003630804397680549,-0.0006750952823131229,0.00163204453587241,-0.010323775181884685,0.0008917538922469248
0.08912963413718444,-0.05356701372751104,0.07583742947384962,0.03716375797119326,0.03904560599806018,0.010427472334895356,-0.014828601103690744,0.0189789359976794,-0.029704074056880928,0.011457904501617122,0.007378150337490297,0.02606334827068565,0.013967551717323659,0.011554497557467585,-0.0069794194333144335,-0.008494701358758903,0.001973787371043727,-0.009514320798225527,0.0037610403101461997,0.007250798106797447,0.002521410197259684,-0.0037225950545007437,-0.010776515858715356,-0.025393429048035612,-0.00872754539725065,-0.004090718454826856,-0.0016604226102754182,-0.0005660402820285526,0.001768076550852129,-0.00929361867645639,0.0010402343066380126
